Number of static obstacles,Number of dynamic obstacles,Minimum distance from obstacle,Average distance between obstacles,Largest free angle,Area,Run number,Robot position,Obs pos,Dyn obs pos,Is stuck
9,0,0,0,0,B to C,8,"(31, 21)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,B to C,8,"(30, 22)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to C,8,"(29, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to C,8,"(29, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to C,8,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to C,8,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
3,0,0,0,0,B to C,8,"(27, 27)","[(28, 23), (28, 24), (28, 25)]",[],TRUE
2,0,0,0,0,B to C,8,"(26, 28)","[(28, 24), (28, 25)]",[],TRUE
1,0,0,0,0,B to C,8,"(25, 29)","[(28, 25)]",[],TRUE
0,0,0,0,0,B to C,8,"(24, 30)",[],[],TRUE
0,0,0,0,0,B to C,8,"(23, 31)",[],[],TRUE
0,0,0,0,0,B to C,8,"(22, 32)",[],[],TRUE
0,0,0,0,0,B to C,8,"(21, 33)",[],[],TRUE
0,0,0,0,0,B to C,8,"(20, 34)",[],[],TRUE
0,0,0,0,0,B to C,8,"(20, 35)",[],[],TRUE
0,0,0,0,0,B to C,8,"(20, 36)",[],[],TRUE
0,0,0,0,0,B to C,8,"(20, 37)",[],[],TRUE
0,0,0,0,0,B to C,8,"(20, 38)",[],[],TRUE
0,0,0,0,0,B to C,8,"(20, 39)",[],[],TRUE
0,0,0,0,0,B to C,8,"(20, 40)",[],[],TRUE
0,0,0,0,0,B to C,8,"(19, 41)",[],[],TRUE
0,0,0,0,0,B to C,8,"(18, 42)",[],[],TRUE
0,0,0,0,0,B to C,8,"(17, 43)",[],[],TRUE
0,0,0,0,0,B to C,8,"(17, 44)",[],[],TRUE
0,0,0,0,0,C to B,8,"(17, 45)",[],[],TRUE
0,0,0,0,0,C to B,8,"(18, 44)",[],[],TRUE
0,0,0,0,0,C to B,8,"(19, 43)",[],[],TRUE
0,0,0,0,0,C to B,8,"(20, 42)",[],[],TRUE
0,0,0,0,0,C to B,8,"(21, 41)",[],[],TRUE
2,0,0,0,0,C to B,8,"(22, 40)","[(26, 42), (26, 43)]",[],TRUE
4,0,0,0,0,C to B,8,"(23, 39)","[(26, 42), (26, 43), (27, 42), (28, 39)]",[],TRUE
8,0,0,0,0,C to B,8,"(24, 38)","[(26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
6,0,0,0,0,C to B,8,"(25, 37)","[(28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
5,0,0,0,0,C to B,8,"(26, 36)","[(28, 36), (28, 37), (28, 38), (28, 39), (28, 40)]",[],TRUE
4,0,0,0,0,C to B,8,"(27, 35)","[(28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
4,0,0,0,0,C to B,8,"(28, 34)","[(28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
2,0,0,0,0,C to B,8,"(29, 33)","[(28, 36), (28, 37)]",[],TRUE
1,0,0,0,0,C to B,8,"(29, 32)","[(28, 36)]",[],TRUE
0,0,0,0,0,C to B,8,"(29, 31)",[],[],TRUE
0,0,0,0,0,C to B,8,"(29, 30)",[],[],TRUE
1,0,0,0,0,C to B,8,"(29, 29)","[(28, 25)]",[],TRUE
2,0,0,0,0,C to B,8,"(29, 28)","[(28, 24), (28, 25)]",[],TRUE
3,0,0,0,0,C to B,8,"(29, 27)","[(28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,C to B,8,"(29, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,C to B,8,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,C to B,8,"(30, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,8,"(31, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,8,"(32, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,8,"(32, 21)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
7,0,0,0,0,C to B,8,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
7,0,0,0,0,B to A,8,"(32, 19)","[(28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],TRUE
7,0,0,0,0,B to A,8,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
9,0,0,0,0,B to A,8,"(31, 21)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,B to A,8,"(30, 22)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,8,"(29, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to A,8,"(29, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,8,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,8,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,8,"(27, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to A,8,"(26, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,8,"(25, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,8,"(24, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
1,0,0,0,0,B to A,8,"(23, 21)","[(28, 21)]",[],TRUE
0,0,0,0,0,B to A,8,"(22, 20)",[],[],TRUE
0,0,0,0,0,B to A,8,"(21, 19)",[],[],TRUE
0,0,0,0,0,B to A,8,"(20, 18)",[],[],TRUE
0,0,0,0,0,B to A,8,"(19, 17)",[],[],TRUE
0,0,0,0,0,B to A,8,"(18, 16)",[],[],TRUE
1,0,0,0,0,B to A,8,"(17, 15)","[(17, 10)]",[],TRUE
1,0,0,0,0,B to A,8,"(16, 15)","[(16, 10)]",[],TRUE
1,0,0,0,0,A to B,9,"(15, 15)","[(15, 10)]",[],TRUE
0,0,0,0,0,A to B,9,"(16, 16)",[],[],TRUE
0,0,0,0,0,A to B,9,"(17, 17)",[],[],TRUE
0,0,0,0,0,A to B,9,"(18, 18)",[],[],TRUE
0,0,0,0,0,A to B,9,"(19, 19)",[],[],TRUE
0,0,0,0,0,A to B,9,"(20, 20)",[],[],TRUE
0,0,0,0,0,A to B,9,"(21, 21)",[],[],TRUE
0,0,0,0,0,A to B,9,"(22, 22)",[],[],TRUE
1,0,0,0,0,A to B,9,"(23, 23)","[(28, 23)]",[],TRUE
5,0,0,0,0,A to B,9,"(24, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,9,"(25, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,A to B,9,"(26, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,A to B,9,"(27, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,9,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,9,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,A to B,9,"(30, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,1,0,0,0,A to B,9,"(31, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(34, 19)]",TRUE
7,1,4.472135955,0,0,A to B,9,"(32, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(34, 18)]",TRUE
7,1,3.605551275,0,0,A to B,9,"(32, 21)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]","[(34, 18)]",TRUE
7,1,3.605551275,0,0,A to B,9,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(34, 17)]",TRUE
7,1,2.828427125,0,0,B to C,9,"(32, 19)","[(28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]","[(34, 17)]",TRUE
7,1,4.472135955,0,0,B to C,9,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(34, 16)]",TRUE
9,0,0,0,0,B to C,9,"(31, 21)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,B to C,9,"(30, 22)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to C,9,"(29, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to C,9,"(29, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to C,9,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to C,9,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
3,0,0,0,0,B to C,9,"(27, 27)","[(28, 23), (28, 24), (28, 25)]",[],TRUE
2,0,0,0,0,B to C,9,"(26, 28)","[(28, 24), (28, 25)]",[],TRUE
1,0,0,0,0,B to C,9,"(25, 29)","[(28, 25)]",[],TRUE
0,0,0,0,0,B to C,9,"(24, 30)",[],[],TRUE
0,0,0,0,0,B to C,9,"(23, 31)",[],[],TRUE
0,0,0,0,0,B to C,9,"(22, 32)",[],[],TRUE
0,0,0,0,0,B to C,9,"(21, 33)",[],[],TRUE
0,0,0,0,0,B to C,9,"(20, 34)",[],[],TRUE
0,0,0,0,0,B to C,9,"(20, 35)",[],[],TRUE
0,0,0,0,0,B to C,9,"(20, 36)",[],[],TRUE
0,0,0,0,0,B to C,9,"(20, 37)",[],[],TRUE
0,0,0,0,0,B to C,9,"(20, 38)",[],[],TRUE
0,0,0,0,0,B to C,9,"(20, 39)",[],[],TRUE
0,0,0,0,0,B to C,9,"(20, 40)",[],[],TRUE
0,0,0,0,0,B to C,9,"(19, 41)",[],[],TRUE
0,0,0,0,0,B to C,9,"(18, 42)",[],[],TRUE
0,0,0,0,0,B to C,9,"(17, 43)",[],[],TRUE
0,0,0,0,0,B to C,9,"(17, 44)",[],[],TRUE
0,0,0,0,0,C to B,9,"(17, 45)",[],[],TRUE
0,0,0,0,0,C to B,9,"(18, 44)",[],[],TRUE
0,0,0,0,0,C to B,9,"(19, 43)",[],[],TRUE
0,0,0,0,0,C to B,9,"(20, 42)",[],[],TRUE
0,0,0,0,0,C to B,9,"(21, 41)",[],[],TRUE
2,0,0,0,0,C to B,9,"(22, 40)","[(26, 42), (26, 43)]",[],TRUE
4,0,0,0,0,C to B,9,"(23, 39)","[(26, 42), (26, 43), (27, 42), (28, 39)]",[],TRUE
8,0,0,0,0,C to B,9,"(24, 38)","[(26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
6,0,0,0,0,C to B,9,"(25, 37)","[(28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
5,0,0,0,0,C to B,9,"(26, 36)","[(28, 36), (28, 37), (28, 38), (28, 39), (28, 40)]",[],TRUE
4,0,0,0,0,C to B,9,"(27, 35)","[(28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
4,0,0,0,0,C to B,9,"(28, 34)","[(28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
2,0,0,0,0,C to B,9,"(29, 33)","[(28, 36), (28, 37)]",[],TRUE
1,0,0,0,0,C to B,9,"(29, 32)","[(28, 36)]",[],TRUE
0,0,0,0,0,C to B,9,"(29, 31)",[],[],TRUE
0,0,0,0,0,C to B,9,"(29, 30)",[],[],TRUE
1,0,0,0,0,C to B,9,"(29, 29)","[(28, 25)]",[],TRUE
2,0,0,0,0,C to B,9,"(29, 28)","[(28, 24), (28, 25)]",[],TRUE
3,0,0,0,0,C to B,9,"(29, 27)","[(28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,C to B,9,"(29, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,C to B,9,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,C to B,9,"(30, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,9,"(31, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,9,"(32, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,1,0,0,0,C to B,9,"(32, 21)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]","[(29, 17)]",TRUE
7,1,4.242640687,0,0,C to B,9,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(29, 17)]",TRUE
7,1,3.16227766,0,0,B to A,9,"(32, 19)","[(28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]","[(29, 18)]",TRUE
7,1,3.605551275,0,0,B to A,9,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(29, 18)]",TRUE
9,1,2.828427125,0,0,B to A,9,"(31, 21)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 19)]",TRUE
8,1,3.16227766,0,0,B to A,9,"(30, 22)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 19)]",TRUE
7,1,3,0,0,B to A,9,"(29, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 20)]",TRUE
6,1,4,0,0,B to A,9,"(29, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 20)]",TRUE
5,1,4,0,0,B to A,9,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 21)]",TRUE
5,0,0,0,0,B to A,9,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,1,3.605551275,0,0,B to A,9,"(27, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 22)]",TRUE
6,1,3.605551275,0,0,B to A,9,"(26, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 22)]",TRUE
7,1,4,0,0,B to A,9,"(25, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 23)]",TRUE
7,0,0,0,0,B to A,9,"(24, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
1,0,0,0,0,B to A,9,"(23, 21)","[(28, 21)]",[],TRUE
0,0,0,0,0,B to A,9,"(22, 20)",[],[],TRUE
0,0,0,0,0,B to A,9,"(21, 19)",[],[],TRUE
0,0,0,0,0,B to A,9,"(20, 18)",[],[],TRUE
0,0,0,0,0,B to A,9,"(19, 17)",[],[],TRUE
0,0,0,0,0,B to A,9,"(18, 16)",[],[],TRUE
1,0,0,0,0,B to A,9,"(17, 15)","[(17, 10)]",[],TRUE
1,0,0,0,0,B to A,9,"(16, 15)","[(16, 10)]",[],TRUE
1,0,0,0,0,A to B,10,"(15, 15)","[(15, 10)]",[],TRUE
0,0,0,0,0,A to B,10,"(16, 16)",[],[],TRUE
0,0,0,0,0,A to B,10,"(17, 17)",[],[],TRUE
0,0,0,0,0,A to B,10,"(18, 18)",[],[],TRUE
0,0,0,0,0,A to B,10,"(19, 19)",[],[],TRUE
0,0,0,0,0,A to B,10,"(20, 20)",[],[],TRUE
0,0,0,0,0,A to B,10,"(21, 21)",[],[],TRUE
0,0,0,0,0,A to B,10,"(22, 22)",[],[],TRUE
1,1,4.123105626,0,0,A to B,10,"(23, 23)","[(28, 23)]","[(22, 27)]",TRUE
5,1,3.605551275,0,0,A to B,10,"(24, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(22, 27)]",TRUE
5,1,4.472135955,0,0,A to B,10,"(25, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(21, 27)]",TRUE
4,0,0,0,0,A to B,10,"(26, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,A to B,10,"(27, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,10,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,10,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,A to B,10,"(30, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,10,"(31, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,10,"(32, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,10,"(32, 21)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
7,0,0,0,0,A to B,10,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
7,0,0,0,0,B to C,10,"(32, 19)","[(28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],TRUE
7,0,0,0,0,B to C,10,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
9,0,0,0,0,B to C,10,"(31, 21)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,B to C,10,"(30, 22)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to C,10,"(29, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to C,10,"(29, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to C,10,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to C,10,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
3,0,0,0,0,B to C,10,"(27, 27)","[(28, 23), (28, 24), (28, 25)]",[],TRUE
2,0,0,0,0,B to C,10,"(26, 28)","[(28, 24), (28, 25)]",[],TRUE
1,0,0,0,0,B to C,10,"(25, 29)","[(28, 25)]",[],TRUE
0,0,0,0,0,B to C,10,"(24, 30)",[],[],TRUE
0,0,0,0,0,B to C,10,"(23, 31)",[],[],TRUE
0,0,0,0,0,B to C,10,"(22, 32)",[],[],TRUE
0,1,4.472135955,0,0,B to C,10,"(21, 33)",[],"[(19, 37)]",TRUE
0,1,2,0,0,B to C,10,"(20, 34)",[],"[(20, 36)]",FALSE
0,1,2,0,0,B to C,10,"(20, 34)",[],"[(20, 36)]",FALSE
0,1,1.414213562,0,0,B to C,10,"(20, 34)",[],"[(21, 35)]",FALSE
0,1,1.414213562,0,0,B to C,10,"(20, 34)",[],"[(21, 35)]",FALSE
0,1,2,0,0,B to C,10,"(20, 34)",[],"[(22, 34)]",FALSE
0,1,2,0,0,B to C,10,"(20, 34)",[],"[(22, 34)]",FALSE
0,1,3.16227766,0,0,B to C,10,"(20, 34)",[],"[(23, 33)]",FALSE
0,1,3.605551275,0,0,B to C,10,"(20, 35)",[],"[(23, 33)]",TRUE
0,1,0,0,0,B to C,10,"(20, 36)",[],"[(23, 32)]",TRUE
0,0,0,0,0,B to C,10,"(20, 37)",[],[],TRUE
0,0,0,0,0,B to C,10,"(20, 38)",[],[],TRUE
0,0,0,0,0,B to C,10,"(20, 39)",[],[],TRUE
0,0,0,0,0,B to C,10,"(20, 40)",[],[],TRUE
0,0,0,0,0,B to C,10,"(19, 41)",[],[],TRUE
0,0,0,0,0,B to C,10,"(18, 42)",[],[],TRUE
0,0,0,0,0,B to C,10,"(17, 43)",[],[],TRUE
0,0,0,0,0,B to C,10,"(17, 44)",[],[],TRUE
0,0,0,0,0,C to B,10,"(17, 45)",[],[],TRUE
0,0,0,0,0,C to B,10,"(18, 44)",[],[],TRUE
0,0,0,0,0,C to B,10,"(19, 43)",[],[],TRUE
0,0,0,0,0,C to B,10,"(20, 42)",[],[],TRUE
0,0,0,0,0,C to B,10,"(21, 41)",[],[],TRUE
2,0,0,0,0,C to B,10,"(22, 40)","[(26, 42), (26, 43)]",[],TRUE
4,0,0,0,0,C to B,10,"(23, 39)","[(26, 42), (26, 43), (27, 42), (28, 39)]",[],TRUE
8,0,0,0,0,C to B,10,"(24, 38)","[(26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
6,0,0,0,0,C to B,10,"(25, 37)","[(28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
5,0,0,0,0,C to B,10,"(26, 36)","[(28, 36), (28, 37), (28, 38), (28, 39), (28, 40)]",[],TRUE
4,0,0,0,0,C to B,10,"(27, 35)","[(28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
4,0,0,0,0,C to B,10,"(28, 34)","[(28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
2,0,0,0,0,C to B,10,"(29, 33)","[(28, 36), (28, 37)]",[],TRUE
1,0,0,0,0,C to B,10,"(29, 32)","[(28, 36)]",[],TRUE
0,0,0,0,0,C to B,10,"(29, 31)",[],[],TRUE
0,0,0,0,0,C to B,10,"(29, 30)",[],[],TRUE
1,0,0,0,0,C to B,10,"(29, 29)","[(28, 25)]",[],TRUE
2,0,0,0,0,C to B,10,"(29, 28)","[(28, 24), (28, 25)]",[],TRUE
3,0,0,0,0,C to B,10,"(29, 27)","[(28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,C to B,10,"(29, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,1,4.472135955,0,0,C to B,10,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(25, 23)]",TRUE
6,0,0,0,0,C to B,10,"(30, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,10,"(31, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,10,"(32, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,10,"(32, 21)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
7,0,0,0,0,C to B,10,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
7,0,0,0,0,B to A,10,"(32, 19)","[(28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],TRUE
7,0,0,0,0,B to A,10,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
9,0,0,0,0,B to A,10,"(31, 21)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,B to A,10,"(30, 22)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,10,"(29, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to A,10,"(29, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,10,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,10,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,10,"(27, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to A,10,"(26, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,10,"(25, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,10,"(24, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
1,0,0,0,0,B to A,10,"(23, 21)","[(28, 21)]",[],TRUE
0,0,0,0,0,B to A,10,"(22, 20)",[],[],TRUE
0,0,0,0,0,B to A,10,"(21, 19)",[],[],TRUE
0,0,0,0,0,B to A,10,"(20, 18)",[],[],TRUE
0,0,0,0,0,B to A,10,"(19, 17)",[],[],TRUE
0,0,0,0,0,B to A,10,"(18, 16)",[],[],TRUE
1,0,0,0,0,B to A,10,"(17, 15)","[(17, 10)]",[],TRUE
1,0,0,0,0,B to A,10,"(16, 15)","[(16, 10)]",[],TRUE
1,0,0,0,0,A to B,11,"(15, 15)","[(15, 10)]",[],TRUE
0,0,0,0,0,A to B,11,"(16, 16)",[],[],TRUE
